chr1	185	0.00
chr1	184	0.00
chr1	183	0.00
chr1	182	0.00
chr1	181	0.00
chr1	180	0.00
chr1	179	0.00
chr1	178	0.00
chr1	177	0.00
chr1	176	0.00
chr1	175	0.00
chr1	174	0.00
chr1	173	0.00
chr1	172	0.00
chr1	171	0.00
chr1	170	0.00
chr1	169	0.00
chr1	168	0.00
chr1	167	0.00
chr1	166	0.00
chr1	165	0.00
chr1	164	0.00
chr1	163	0.00
chr1	162	0.00
chr1	161	0.00
chr1	160	0.00
chr1	159	0.00
chr1	158	0.00
chr1	157	0.00
chr1	156	0.00
chr1	155	0.00
chr1	154	0.00
chr1	153	0.00
chr1	152	0.00
chr1	151	0.00
chr1	150	0.00
chr1	149	0.00
chr1	148	0.00
chr1	147	0.00
chr1	146	0.00
chr1	145	0.00
chr1	144	0.00
chr1	143	0.00
chr1	142	0.00
chr1	141	0.00
chr1	140	0.00
chr1	139	0.00
chr1	138	0.00
chr1	137	0.00
chr1	136	0.00
chr1	135	0.00
chr1	134	0.00
chr1	133	0.00
chr1	132	0.00
chr1	131	0.00
chr1	130	0.00
chr1	129	0.00
chr1	128	0.00
chr1	127	0.00
chr1	126	0.00
chr1	125	0.00
chr1	124	0.00
chr1	123	0.00
chr1	122	0.00
chr1	121	0.00
chr1	120	0.00
chr1	119	0.00
chr1	118	0.00
chr1	117	0.00
chr1	116	0.01
chr1	115	0.01
chr1	114	0.01
chr1	113	0.01
chr1	112	0.01
chr1	111	0.01
chr1	110	0.01
chr1	109	0.01
chr1	108	0.01
chr1	107	0.01
chr1	106	0.02
chr1	105	0.02
chr1	104	0.02
chr1	103	0.02
chr1	102	0.03
chr1	101	0.03
chr1	100	0.03
chr1	99	0.04
chr1	98	0.04
chr1	97	0.05
chr1	96	0.05
chr1	95	0.06
chr1	94	0.06
chr1	93	0.07
chr1	92	0.08
chr1	91	0.08
chr1	90	0.09
chr1	89	0.10
chr1	88	0.11
chr1	87	0.12
chr1	86	0.13
chr1	85	0.14
chr1	84	0.15
chr1	83	0.16
chr1	82	0.18
chr1	81	0.19
chr1	80	0.20
chr1	79	0.22
chr1	78	0.24
chr1	77	0.25
chr1	76	0.27
chr1	75	0.29
chr1	74	0.30
chr1	73	0.32
chr1	72	0.34
chr1	71	0.36
chr1	70	0.37
chr1	69	0.39
chr1	68	0.40
chr1	67	0.42
chr1	66	0.43
chr1	65	0.45
chr1	64	0.46
chr1	63	0.48
chr1	62	0.50
chr1	61	0.51
chr1	60	0.53
chr1	59	0.55
chr1	58	0.57
chr1	57	0.59
chr1	56	0.61
chr1	55	0.63
chr1	54	0.66
chr1	53	0.68
chr1	52	0.70
chr1	51	0.72
chr1	50	0.75
chr1	49	0.77
chr1	48	0.79
chr1	47	0.81
chr1	46	0.84
chr1	45	0.86
chr1	44	0.88
chr1	43	0.90
chr1	42	0.92
chr1	41	0.94
chr1	40	0.95
chr1	39	0.96
chr1	38	0.97
chr1	37	0.98
chr1	36	0.98
chr1	35	0.99
chr1	34	0.99
chr1	33	0.99
chr1	32	0.99
chr1	31	1.00
chr1	30	1.00
chr1	29	1.00
chr1	28	1.00
chr1	27	1.00
chr1	26	1.00
chr1	25	1.00
chr1	24	1.00
chr1	23	1.00
chr1	22	1.00
chr1	21	1.00
chr1	20	1.00
chr1	19	1.00
chr1	18	1.00
chr1	17	1.00
chr1	16	1.00
chr1	15	1.00
chr1	14	1.00
chr1	13	1.00
chr1	12	1.00
chr1	11	1.00
chr1	10	1.00
chr1	9	1.00
chr1	8	1.00
chr1	7	1.00
chr1	6	1.00
chr1	5	1.00
chr1	4	1.00
chr1	3	1.00
chr1	2	1.00
chr1	1	1.00
chr1	0	1.00
chr2	133	0.00
chr2	132	0.00
chr2	131	0.00
chr2	130	0.00
chr2	129	0.00
chr2	128	0.00
chr2	127	0.00
chr2	126	0.00
chr2	125	0.00
chr2	124	0.00
chr2	123	0.00
chr2	122	0.00
chr2	121	0.00
chr2	120	0.00
chr2	119	0.01
chr2	118	0.01
chr2	117	0.01
chr2	116	0.01
chr2	115	0.01
chr2	114	0.01
chr2	113	0.01
chr2	112	0.01
chr2	111	0.02
chr2	110	0.02
chr2	109	0.02
chr2	108	0.02
chr2	107	0.02
chr2	106	0.03
chr2	105	0.03
chr2	104	0.03
chr2	103	0.03
chr2	102	0.04
chr2	101	0.04
chr2	100	0.04
chr2	99	0.05
chr2	98	0.05
chr2	97	0.06
chr2	96	0.06
chr2	95	0.07
chr2	94	0.08
chr2	93	0.09
chr2	92	0.10
chr2	91	0.11
chr2	90	0.12
chr2	89	0.14
chr2	88	0.15
chr2	87	0.17
chr2	86	0.19
chr2	85	0.21
chr2	84	0.23
chr2	83	0.26
chr2	82	0.29
chr2	81	0.32
chr2	80	0.35
chr2	79	0.38
chr2	78	0.41
chr2	77	0.44
chr2	76	0.48
chr2	75	0.51
chr2	74	0.54
chr2	73	0.58
chr2	72	0.62
chr2	71	0.65
chr2	70	0.68
chr2	69	0.71
chr2	68	0.74
chr2	67	0.77
chr2	66	0.79
chr2	65	0.81
chr2	64	0.84
chr2	63	0.85
chr2	62	0.87
chr2	61	0.88
chr2	60	0.90
chr2	59	0.91
chr2	58	0.92
chr2	57	0.93
chr2	56	0.94
chr2	55	0.94
chr2	54	0.95
chr2	53	0.96
chr2	52	0.96
chr2	51	0.97
chr2	50	0.97
chr2	49	0.98
